"Pot_ID","Latitude_grid","Longitude_grid","Vessel","Logger","Latitude_pot","Longitude_pot","AveDepth","AveTemp","SDTemp","AveSal","SDSal","Source"
"C70",55.5256,-163.3441,"Summer Bay",253,55.525,-163.3451667,65.8995659031163,3.29318694210698,0.0323510495148025,NA,NA,"ADFG"
"B46",56.3227,-163.791,"Summer Bay",256,56.32266667,-163.7913333,84.4244747285841,2.8221382564823,0.0273815840647263,NA,NA,"ADFG"
"B52",56.1234,-163.7893,"Summer Bay",257,56.12383333,-163.79,88.3744865390777,3.0912822751699,0.00887071792705582,NA,NA,"ADFG"
"B58",55.9241,-163.7876,"Summer Bay",232,55.92433333,-163.788,92.7834118028495,4.18559517716667,0.0731173952514202,32.2138958477957,0.0289321482667865,"ADFG"
"B62",55.7911,-163.7865,"Summer Bay",243,55.792,-163.7853333,92.3871623441279,4.30246311939535,0.0565476570188503,32.0904844651744,0.0267829989626749,"ADFG"
"B64",55.7247,-163.7859,"Summer Bay",233,55.7245,-163.7858333,93.681520776,4.38074638369697,0.0127313243406587,32.3255651911515,0.00328810152284881,"ADFG"
"B83",55.0929,-163.7807,"Summer Bay",246,55.09333333,-163.781,37.9870467723246,3.10531033678947,0.0465543883222468,31.2938727330263,0.0504930311451941,"ADFG"
"B81",55.1594,-163.7813,"Summer Bay",244,55.15916667,-163.7815,42.1953397045701,3.20133169695475,0.0374521800946555,31.4796846023529,0.0364325518848102,"ADFG"
"B77",55.2924,-163.7824,"Summer Bay",225,55.2925,-163.7821667,63.0488578773558,3.34222333723558,0.0106578301365425,NA,NA,"ADFG"
"G49",56.208,-161.5483,"Summer Bay",232,56.20783333,-161.5478333,58.1997491255455,2.40893539470455,0.0196445195972422,31.7224279561364,0.0432017564946037,"ADFG"
"B74",55.3922,-163.7832,"Summer Bay",253,55.3925,-163.7833333,78.2272436248731,3.41398708072081,0.0169792052064917,NA,NA,"ADFG"
"B66",55.6582,-163.7854,"Summer Bay",219,55.65783333,-163.7853333,93.9067736138235,4.12696732057647,0.0840772927609916,32.1257810307647,0.0277467261766352,"ADFG"
"A47",56.2709,-164.2397,"Summer Bay",256,56.27066667,-164.2398333,87.571840435443,2.43802637653165,0.0246027286561967,NA,NA,"ADFG"
"A53",56.0716,-164.2355,"Summer Bay",257,56.07166667,-164.2355,89.5624729281073,2.76149685495268,0.0607076398527638,NA,NA,"ADFG"
"A59",55.8722,-164.2315,"Summer Bay",232,55.87266667,-164.2306667,93.6198271166352,3.87279612325786,0.102047801801106,32.2292098194654,0.0352528886540534,"ADFG"
"A63",55.7393,-164.2288,"Summer Bay",243,55.73883333,-164.2276667,94.1298465292138,4.26032732507862,0.0130425607551465,32.1788135838365,0.00373953191349265,"ADFG"
"A65",55.6728,-164.2274,"Summer Bay",233,55.673,-164.2278333,93.8108843405329,4.0789358082163,0.0763033416250761,32.2730686767712,0.00717965900372944,"ADFG"
"F57",55.9487,-162.007,"Summer Bay",219,55.949,-162.0071667,45.8999257959195,2.28733395967816,0.0450281606171945,31.3122995143678,0.0187336882941837,"ADFG"
"G43",56.4072,-161.5378,"Summer Bay",257,56.40683333,-161.5388333,65.1311364997959,2.48310058894388,0.0418938791953271,NA,NA,"ADFG"
"G37",56.6064,-161.5273,"Summer Bay",256,56.60633333,-161.5271667,74.8382565691176,2.50916540262353,0.0438737274668035,NA,NA,"ADFG"
"H49",56.2332,-161.0981,"Summer Bay",253,56.232,-161.0981667,44.8962050040618,1.86962230453444,0.0522700168952989,NA,NA,"ADFG"
"H46",56.3327,-161.0917,"Summer Bay",225,56.332,-161.0915,53.0367274541371,2.29095613021513,0.0727187841977013,NA,NA,"ADFG"
"H42",56.4655,-161.0831,"Summer Bay",244,56.46466667,-161.083,64.8945270453882,2.28759945888941,0.0190837069586246,31.5422693517176,0.04400450129557,"ADFG"
"H40",56.5319,-161.0787,"Summer Bay",246,56.53166667,-161.0791667,68.7681324051765,2.32478234872471,0.0304446116039751,31.7033358545176,0.0491128583754392,"ADFG"
"H36",56.6646,-161.07,"Summer Bay",219,56.66466667,-161.0711667,68.7288777544601,2.32932915165728,0.0163435615070809,31.7443072197653,0.0165032468560894,"ADFG"
"H34",56.7309,-161.0656,"Summer Bay",224,56.73083333,-161.066,70.1347758480796,2.35360778168618,0.0250080151074114,NA,NA,"ADFG"
"E45",56.3519,-162.4411,"Summer Bay",224,56.3515,-162.4406667,77.7055295177473,2.61168884045604,0.0286021483406421,NA,NA,"ADFG"
"E43",56.4183,-162.4392,"Summer Bay",219,56.41833333,-162.4388333,75.3432966241209,2.50204104035165,0.0102543377212714,31.7486047075275,0.00646287277010591,"ADFG"
"E39",56.5511,-162.4355,"Summer Bay",246,56.5505,-162.4361667,75.2430144891257,2.40410714151913,0.0223423028418591,31.779518823224,0.0147685058308823,"ADFG"
"E37",56.6175,-162.4336,"Summer Bay",244,56.6175,-162.4336667,67.3220555774317,2.3730270041694,0.0369722811062155,31.7949226232787,0.0304249010226237,"ADFG"
"F53",56.0815,-162.0018,"Summer Bay",246,56.08166667,-162.002,62.8764023221591,2.60448877840909,0.0505024251695757,31.5269597080682,0.0166809127935865,"ADFG"
"E34",56.7171,-162.4307,"Summer Bay",225,56.71716667,-162.4325,73.661873636776,2.19921349947541,0.0228110139504596,NA,NA,"ADFG"
"E30",56.8499,-162.4269,"Summer Bay",253,56.85016667,-162.4296667,65.0097641432065,2.06809836342935,0.0345490839706074,NA,NA,"ADFG"
"D45",56.3549,-162.8911,"Summer Bay",233,56.3545,-162.8908333,79.4996070292857,2.70459126246992,0.0398592378720193,31.8205219050752,0.00740651163070428,"ADFG"
"D43",56.4214,-162.8901,"Summer Bay",243,56.42116667,-162.8906667,80.1163877661423,2.70199972237079,0.0297854592618458,31.7086940026966,0.00439787512859609,"ADFG"
"D39",56.5542,-162.888,"Summer Bay",232,56.55316667,-162.8891667,76.5704430696255,2.36614070618352,0.0375471240988983,31.9194177410112,0.0239591066146341,"ADFG"
"F51",56.148,-161.9991,"Summer Bay",244,56.148,-161.9986667,62.6754964775568,2.62470680259091,0.0507038929221046,31.5159804465341,0.0076009731370401,"ADFG"
"D33",56.7534,-162.8848,"Summer Bay",257,56.75316667,-162.8863333,67.329431748513,2.35440087508178,0.0846516475956287,NA,NA,"ADFG"
"D27",56.9525,-162.8815,"Summer Bay",256,56.95333333,-162.8813333,61.2337552566176,1.90147272454412,0.0320734975379398,NA,NA,"ADFG"
"F55",56.0151,-162.0044,"Summer Bay",37289,56.0154,-162.006,56.4034517241379,2.67188482758621,0.0467435419403327,NA,NA,"ABSC"
"F49",56.2144,-161.9965,"Summer Bay",37290,56.2147,-161.997,78.1924933333333,2.62970566666667,0.019257015835016,NA,NA,"ABSC"
"F42",56.4468,-161.9871,"Summer Bay",37291,56.4473,-161.989,77.27577,2.47597433333333,0.0425343492046121,NA,NA,"ABSC"
"G41",56.4736,-161.5343,"Summer Bay",37292,56.4738,-161.534,68.5256766666667,2.520812,0.03029850479054,NA,NA,"ABSC"
"G46",56.3076,-161.5431,"Summer Bay",37293,56.3074,-161.543,63.5832114285714,2.47538485714286,0.0129151088627165,NA,NA,"ABSC"
"G51",56.1416,-161.5517,"Summer Bay",37294,56.1419,-161.552,53.5188671052632,2.43678263157895,0.070167422134367,NA,NA,"ABSC"
"H51",56.1668,-161.1024,"Summer Bay",37295,56.1666,-161.102,38.7149871428571,1.55856807142857,0.0771021135570154,NA,NA,"ABSC"
"H44",56.3991,-161.0874,"Summer Bay",37296,56.399,-161.087,60.1370581560284,2.31533432624113,0.0782977114727131,NA,NA,"ABSC"
"H38",56.5982,-161.0744,"Summer Bay",37297,56.5991,-161.075,70.3414415492958,2.307355,0.024373223324957,NA,NA,"ABSC"
"E41",56.4847,-162.4374,"Summer Bay",37298,56.4851,-162.44,74.4292327868853,2.44913360655738,0.015680895067224,NA,NA,"ABSC"
"E35",56.6839,-162.4317,"Summer Bay",37299,56.6839,-162.433,70.9228564516129,2.27338967741935,0.0480598549613982,NA,NA,"ABSC"
"E28",56.9163,-162.425,"Summer Bay",37300,56.9163,-162.426,64.1382790322581,2.00682258064516,0.065845022265662,NA,NA,"ABSC"
"D41",56.4878,-162.889,"Summer Bay",37301,56.4882,-162.89,78.9963280898876,2.52412550561798,0.0754828504004121,NA,NA,"ABSC"
"D36",56.6538,-162.8864,"Summer Bay",37302,56.654,-162.887,72.5616146067416,2.36147011235955,0.0691089739353459,NA,NA,"ABSC"
"D31",56.8198,-162.8837,"Summer Bay",37303,56.8199,-162.884,66.7754582417582,2.09458263736264,0.111271846252871,NA,NA,"ABSC"
"E48",56.2523,-162.4439,"Summer Bay",37304,56.2524,-162.444,77.0945918918919,2.71006283783784,0.0724629427546127,NA,NA,"ABSC"
"E55",56.0198,-162.4503,"Summer Bay",37305,56.0202,-162.449,75.0495493333333,2.8638048,0.0225810656967292,NA,NA,"ABSC"
"E61",55.8204,-162.4558,"Summer Bay",37306,55.8208,-162.455,57.0298851351351,2.49006554054054,0.0481260125071753,NA,NA,"ABSC"
"C41",56.4891,-163.3408,"Summer Bay",37307,56.4896,-163.34,81.6199535211268,2.68111732394366,0.0397762641339116,NA,NA,"ABSC"
"C36",56.6551,-163.3402,"Summer Bay",37308,56.6558,-163.339,75.5161012987013,2.51855909090909,0.0544738106360782,NA,NA,"ABSC"
"C31",56.8211,-163.3396,"Summer Bay",37309,56.8218,-163.339,70.6202494117647,2.42708764705882,0.0661973779269071,NA,NA,"ABSC"
"D50",56.1889,-162.8937,"Summer Bay",37310,56.1885,-162.893,81.7626227272727,2.96275121212121,0.0230802809285097,NA,NA,"ABSC"
"D56",55.9896,-162.8968,"Summer Bay",37311,55.9893,-162.898,82.0467196969697,2.96463606060606,0.0110499276543107,NA,NA,"ABSC"
"D63",55.7569,-162.9004,"Summer Bay",37312,55.757,-162.901,67.8320910447761,3.03301746268657,0.0275296861446343,NA,NA,"ABSC"
"B40",56.522,-163.7928,"Summer Bay",37313,56.5215,-163.793,80.3345333333333,2.39107391304348,0.0638262480400868,NA,NA,"ABSC"
"B35",56.688,-163.7942,"Summer Bay",37314,56.6878,-163.794,74.533068,2.09074253333333,0.118650795763819,NA,NA,"ABSC"
"B30",56.854,-163.7957,"Summer Bay",37315,56.8539,-163.797,71.1853913580247,1.81795469135802,0.0521268360129027,NA,NA,"ABSC"
"C63",55.7583,-163.3433,"Summer Bay",37316,55.7583,-163.343,87.0690563380282,3.86293788732394,0.0730070749979655,NA,NA,"ABSC"
"C56",55.9909,-163.3425,"Summer Bay",37317,55.991,-163.344,88.1937472222222,3.25353638888889,0.157553546447053,NA,NA,"ABSC"
"C50",56.1902,-163.3418,"Summer Bay",37318,56.1906,-163.343,87.204727027027,3.1037777027027,0.0282035306032019,NA,NA,"ABSC"
"A41",56.4701,-164.2439,"Summer Bay",37319,56.4702,-164.246,81.3339825,2.330672125,0.0670259144044774,NA,NA,"ABSC"
"A36",56.6361,-164.2474,"Summer Bay",37320,56.6362,-164.249,75.5279058139535,1.84692372093023,0.0594762993636271,NA,NA,"ABSC"
"A31",56.8021,-164.2509,"Summer Bay",37321,56.8023,-164.251,73.3096032608696,1.64724967391304,0.0604739779011535,NA,NA,"ABSC"
"D70",55.5243,-162.904,"Summer Bay",37322,55.5238,-162.906,44.3399092105263,2.74158223684211,0.0658850479466307,NA,NA,"ABSC"
"C68",55.592,-163.3439,"Summer Bay",37323,55.5927,-163.344,70.9019333333333,3.37939971014493,0.0418364747970496,NA,NA,"ABSC"
"C75",55.3593,-163.3447,"Summer Bay",37324,55.3598,-163.344,51.1019230769231,3.08867538461538,0.0486877215565652,NA,NA,"ABSC"
"B60",55.8576,-163.7871,"Summer Bay",37325,55.8576,-163.787,93.3515233333333,4.14289433333333,0.0782015360152296,NA,NA,"ABSC"
"B55",56.0237,-163.7885,"Summer Bay",37326,56.0237,-163.789,90.8128787878788,3.66939803030303,0.0632840072449879,NA,NA,"ABSC"
"B50",56.1899,-163.7899,"Summer Bay",37327,56.1894,-163.79,88.2292225352113,3.01558690140845,0.0164670962477602,NA,NA,"ABSC"
"B68",55.5917,-163.7848,"Summer Bay",37328,55.5921,-163.786,86.1222216666667,3.9380975,0.0943131355343572,NA,NA,"ABSC"
"B72",55.4587,-163.7837,"Summer Bay",37329,55.4594,-163.785,85.1054671875,3.39658578125,0.0555463304348432,NA,NA,"ABSC"
"B79",55.2259,-163.7818,"Summer Bay",37330,55.2264,-163.783,54.8005847222222,3.32047847222222,0.0131244648083745,NA,NA,"ABSC"
"A51",56.138,-164.2369,"Summer Bay",37332,56.138,-164.237,90.4216094339623,2.72221528301887,0.0822024472953677,NA,NA,"ABSC"
"A56",55.9719,-164.2335,"Summer Bay",37333,55.9714,-164.234,92.1866358490566,2.9189129245283,0.116536215936073,NA,NA,"ABSC"
"A61",55.8057,-164.2301,"Summer Bay",37334,55.8054,-164.23,94.7074226415094,4.07376679245283,0.103919151894952,NA,NA,"ABSC"
"I15",57.351,-160.5608,"Silver Spray",37339,57.3518,-160.56,63.836846875,1.7542259375,0.0167371891515405,NA,NA,"ABSC"
"I10",57.5167,-160.5473,"Silver Spray",37340,57.5176,-160.544,61.7287138461538,1.54874092307692,0.0255790084666043,NA,NA,"ABSC"
"H14",57.3942,-161.0209,"Silver Spray",37341,57.3936,-161.02,61.7775442622951,1.54376819672131,0.0809021199250097,NA,NA,"ABSC"
"H22",57.129,-161.039,"Silver Spray",37342,57.1277,-161.038,66.8194,2.04001573770492,0.0278263916368985,NA,NA,"ABSC"
"H31",56.8305,-161.059,"Silver Spray",37343,56.8298,-161.059,74.4964016129032,2.24420306451613,0.0123079679095025,NA,NA,"ABSC"
"G12",57.4357,-161.482,"Silver Spray",37344,57.4401,-161.482,53.3613131147541,2.18328016393443,0.0653492857775763,NA,NA,"ABSC"
"G6",57.6346,-161.4708,"Silver Spray",37345,57.6358,-161.472,53.269837704918,1.55148754098361,0.231721515204895,NA,NA,"ABSC"
"G1",57.8004,-161.4614,"Silver Spray",37346,57.8,-161.463,49.3122322580645,1.04349038709677,0.0933701956552526,NA,NA,"ABSC"
"F2",57.7739,-161.9313,"Silver Spray",37347,57.7746,-161.928,49.1253815384615,0.669003861538462,0.0684779759279117,NA,NA,"ABSC"
"F14",57.3759,-161.9485,"Silver Spray",37348,57.3751,-161.946,48.7233560606061,1.43320606060606,0.0395016142563543,NA,NA,"ABSC"
"E10",57.5134,-162.4074,"Silver Spray",37350,57.5128,-162.41,48.2166671641791,0.539480134328358,0.0950694462727268,NA,NA,"ABSC"
"E7",57.6129,-162.4044,"Silver Spray",37351,57.6112,-162.407,48.12635,0.486627485294118,0.0737822868979764,NA,NA,"ABSC"
"D1",57.815,-162.8671,"Silver Spray",37352,57.8147,-162.866,43.6817444444444,-0.705018507936508,0.122880044479247,NA,NA,"ABSC"
"D11",57.4834,-162.8727,"Silver Spray",37353,57.4822,-162.873,49.5685174603175,0.109216890095238,0.0580295763103191,NA,NA,"ABSC"
"D20",57.1848,-162.8777,"Silver Spray",37354,57.1845,-162.88,54.9807296875,1.181979453125,0.207756836727339,NA,NA,"ABSC"
"D22",57.1185,-162.8788,"Silver Spray",37355,57.1175,-162.879,58.342453125,1.133702703125,0.109954577196956,NA,NA,"ABSC"
"C19",57.2194,-163.3381,"Silver Spray",37356,57.2203,-163.336,59.3293048387097,1.55964532258065,0.0813000485092054,NA,NA,"ABSC"
"C16",57.3189,-163.3377,"Silver Spray",37357,57.3195,-163.335,52.8551032786885,1.29909983606557,0.0809918129296989,NA,NA,"ABSC"
"B5",57.6834,-163.8033,"Silver Spray",37358,57.6827,-163.802,48.5615596774194,-0.9594785,0.0369240812619757,NA,NA,"ABSC"
"B6",57.6502,-163.803,"Silver Spray",37359,57.6497,-163.802,49.1196241935484,-0.933733870967742,0.0190641866572144,NA,NA,"ABSC"
"B14",57.3849,-163.8005,"Silver Spray",37360,57.3832,-163.801,56.8509222222222,-0.171493425396825,0.0560512169434118,NA,NA,"ABSC"
"B26",56.9867,-163.7969,"Silver Spray",37361,56.9899,-163.786,68.2367777777778,1.58070888888889,0.0245191152626201,NA,NA,"ABSC"
"A11",57.4657,-164.2654,"Silver Spray",37362,57.4666,-164.265,57.590168852459,-0.323404360655738,0.0154832203918013,NA,NA,"ABSC"
"A7",57.5984,-164.2684,"Silver Spray",37363,57.5983,-164.268,54.0274655737705,-0.76040437704918,0.0654526078635435,NA,NA,"ABSC"
"C33",56.7547,-163.3398,"Silver Spray",37364,56.7562,-163.358,72.1483573770492,2.51129737704918,0.0255048675028669,NA,NA,"ABSC"
"E22",57.1154,-162.4192,"Silver Spray",37365,57.1229,-162.435,56.8990459016393,1.60228409836066,0.0465500571563218,NA,NA,"ABSC"
"E21",57.1486,-162.4182,"Silver Spray",37366,57.1371,-162.403,56.5127063492063,1.51838079365079,0.0438575894157438,NA,NA,"ABSC"
"I3",57.7487,-160.528,"Silver Spray",37367,57.7486,-160.53,56.2966633333333,1.06409366666667,0.0424200914169124,NA,NA,"ABSC"
"J5",57.6705,-160.0672,"Silver Spray",37368,57.6693,-160.069,51.0602783333333,1.09387716666667,0.0342070960074059,NA,NA,"ABSC"
"J10",57.5049,-160.0831,"Silver Spray",37369,57.5043,-160.084,56.0344262295082,1.2598668852459,0.06127813815005,NA,NA,"ABSC"
"I19",57.2184,-160.5716,"Silver Spray",37370,57.2186,-160.571,64.6080734375,1.86052234375,0.018123993808278,NA,NA,"ABSC"
"K11",57.4913,-159.6192,"Silver Spray",37371,57.4898,-159.62,51.2375046875,0.87196090625,0.0116491876421161,NA,NA,"ABSC"
"K16",57.3257,-159.6371,"Silver Spray",37372,57.3244,-159.639,56.5390640625,0.8191875625,0.0393204547685092,NA,NA,"ABSC"
"K19",57.2264,-159.6477,"Silver Spray",37373,57.2246,-159.649,57.1319,1.046273609375,0.0820530550515301,NA,NA,"ABSC"
"I36",56.6547,-160.6165,"Silver Spray",37374,56.6558,-160.618,66.4481388535032,2.10642420382166,0.0415756352176736,NA,NA,"ABSC"
"J32",56.7758,-160.1512,"Silver Spray",37375,56.7765,-160.154,58.4247703125,1.7650615625,0.0625757678445048,NA,NA,"ABSC"
"J25",57.0079,-160.1298,"Silver Spray",37376,57.009,-160.131,64.3533828125,1.91312515625,0.0167358063996993,NA,NA,"ABSC"
"J17",57.273,-160.105,"Silver Spray",37377,57.2729,-160.107,61.1423076923077,1.60120015384615,0.100234131108313,NA,NA,"ABSC"
"I46",56.323,-160.6423,"Silver Spray",37378,56.324,-160.645,36.4151,1.2245071875,0.0890083136560894,NA,NA,"ABSC"
"G30",56.8386,-161.5148,"Silver Spray",37379,56.8357,-161.512,78.2925430555556,2.78277236111111,0.0208478453977124,NA,NA,"ABSC"
"I41",56.4889,-160.6295,"Silver Spray",37380,56.4903,-160.629,55.4318728813559,1.96501915254237,0.0688445384428377,NA,NA,"ABSC"
"F25",57.011,-161.9639,"Silver Spray",37381,57.0113,-161.966,61.5412474576271,1.97166813559322,0.102773889772052,NA,NA,"ABSC"
"G20",57.1704,-161.4967,"Silver Spray",37382,57.1694,-161.488,62.7437910447761,2.24452940298507,0.0581873540067328,NA,NA,"ABSC"
"G25",57.0045,-161.5058,"Silver Spray",37383,57.0028,-161.492,70.3140112676056,2.4956276056338,0.074479589945641,NA,NA,"ABSC"
"F35",56.6792,-161.9776,"Silver Spray",37384,56.6788,-161.978,75.3794827586207,2.290055,0.0206486293882678,NA,NA,"ABSC"
"F30",56.8451,-161.9708,"Silver Spray",37385,56.8457,-161.97,71.9282525423729,2.15148288135593,0.0798570796863835,NA,NA,"ABSC"
